,type,subtype,ts,user,text,inviter,client_msg_id,team,user_team,source_team,user_profile,blocks,reactions,edited,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,subscribed,parent_user_id,attachments
100,message,,1580595830.0492,USGB13WPM,yeah,,38492ad7-fd41-4b10-8318-0da0c419ec0d,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '=1y', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'yeah'}]}]}]",,,,,,,,,,,,,,
101,message,,1580595846.0496,UT3C6THNV,Lit,,0D1891D4-1DCD-4A7B-9F60-9099F6A1A60F,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'cwI', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Lit'}]}]}]",,,,,,,,,,,,,,
102,message,,1580595863.0502,USX2C8VPY,Disney is fun!!!,,c0bacd9e-96c1-40ef-8efe-20fc87d8b84c,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g96fd34d7338', 'image_72': 'https://secure.gravatar.com/avatar/96fd34d7338e5cc344ac7ec7f52199d5.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0008-72.png', 'first_name': 'Mehak', 'real_name': 'Mehak', 'display_name': 'coffee', 'team': 'TNRA2UMM5', 'name': 'mehak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'B5bY4', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Disney is fun!!!'}]}]}]",,,,,,,,,,,,,,
103,message,,1580595866.0503,USGB13WPM,ok let's make an itinerary and confirm the flights then,,4b170999-faab-4e59-8560-566f87c8d75e,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'MHSg', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""ok let's make an itinerary and confirm the flights then""}]}]}]",,,,,,,,,,,,,,
104,message,,1580595896.051,UTGD132FR,alright!,,94b80191-0ab1-4f49-a20d-25dc25c5a9ad,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gcb6e1ff56bf', 'image_72': 'https://secure.gravatar.com/avatar/cb6e1ff56bf009c8c46e878e597fe2f2.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': '', 'real_name': 'Amy', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'soumyak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '81J', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'alright!'}]}]}]",,,,,,,,,,,,,,
105,message,,1580595919.0514,USGB13WPM,<@UQA6D5YFR> How far out is this trip?,,9c62e64b-1dcf-42b2-afad-b171c5b65967,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '7Oq', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'UQA6D5YFR'}, {'type': 'text', 'text': ' How far out is this trip?'}]}]}]",,,,,,,,,,,,,,
106,message,,1580595936.0517,UT3C6THNV,2 adults and 2 kids during spring break aka 03/07-03/15,,2A0ED13F-6278-490A-961A-822DE9A68A00,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'sxXVL', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': '2 adults and 2 kids during spring break aka 03/07-03/15'}]}]}]",,,,,,,,,,,,,,
107,message,,1580595947.0519,UT3C6THNV,Oh what,,900ACAB5-42C3-41C2-BE32-79C92FFB99E1,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'JMA', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Oh what'}]}]}]",,,,,,,,,,,,,,
108,message,,1580595981.0521,USGB13WPM,We can go with that,,0144756d-0c26-4f95-9fcf-3954296ae05a,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'WjYCy', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'We can go with that'}]}]}]",,,,,,,,,,,,,,
109,message,,1580596008.0523,UTGD132FR,Yeah,,5e733665-1120-4be6-ac8c-6cb92cdbdfc3,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gcb6e1ff56bf', 'image_72': 'https://secure.gravatar.com/avatar/cb6e1ff56bf009c8c46e878e597fe2f2.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': '', 'real_name': 'Amy', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'soumyak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'wz8', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Yeah'}]}]}]",,,,,,,,,,,,,,
110,message,,1580596021.0526,UTEH79KGD,i think what Linda said sounds good,,56182f17-b696-4e00-9bfe-f0a7fb2ef6fe,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee2e10debf2', 'image_72': 'https://secure.gravatar.com/avatar/ee2e10debf2f96133bc26b27693f610d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': 'Michelle', 'real_name': 'Michelle', 'display_name': 'Michelle', 'team': 'TNRA2UMM5', 'name': 'saraho98', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '1fI', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i think what Linda said sounds good'}]}]}]",,,,,,,,,,,,,,
111,message,,1580596084.0529,UT3C6THNV,,,DC2A1DD4-F835-4BAC-A95B-6F6F186F4A11,,,,,"[{'type': 'rich_text', 'block_id': 'dqO6', 'elements': []}]",,,"[{'id': 'FTE4HSBAQ', 'created': 1580596076, 'timestamp': 1580596076, 'name': 'Image from iOS.png', 'title': 'Image from iOS', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'UT3C6THNV', 'editable': False, 'size': 1116010, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/TNRA2UMM5-FTE4HSBAQ/image_from_ios.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'url_private_download': 'https://files.slack.com/files-pri/TNRA2UMM5-FTE4HSBAQ/download/image_from_ios.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_64': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTE4HSBAQ-adac961303/image_from_ios_64.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_80': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTE4HSBAQ-adac961303/image_from_ios_80.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_360': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTE4HSBAQ-adac961303/image_from_ios_360.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_360_w': 202, 'thumb_360_h': 360, 'thumb_480': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTE4HSBAQ-adac961303/image_from_ios_480.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_480_w': 270, 'thumb_480_h': 480, 'thumb_160': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTE4HSBAQ-adac961303/image_from_ios_160.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_720': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTE4HSBAQ-adac961303/image_from_ios_720.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_720_w': 405, 'thumb_720_h': 720, 'thumb_800': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTE4HSBAQ-adac961303/image_from_ios_800.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_800_w': 450, 'thumb_800_h': 800, 'thumb_960': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTE4HSBAQ-adac961303/image_from_ios_960.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_960_w': 540, 'thumb_960_h': 960, 'thumb_1024': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTE4HSBAQ-adac961303/image_from_ios_1024.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_1024_w': 576, 'thumb_1024_h': 1024, 'image_exif_rotation': 1, 'original_w': 750, 'original_h': 1334, 'thumb_tiny': 'AwAwABo+2SjoE/Kk+2y5ydn4ioGDjBCk/QU1vN7pz/u0XAs/bpCwBCZ+lO+2S+iflVNvNJGUb8BURZs9TQB0OMDGOPrR/nrSk9eRSZ9SKAFHSkKITkqv5Uo6UtACEilqoZ5PT9KTz5PT9DVcrFcuUVXSViuWYKfTFJ58n93P4UcrC5//2Q==', 'permalink': 'https://group-chat-study.slack.com/files/UT3C6THNV/FTE4HSBAQ/image_from_ios.png', 'permalink_public': 'https://slack-files.com/TNRA2UMM5-FTE4HSBAQ-b168c3f915', 'is_starred': False, 'has_rich_preview': False}]",1.0,0.0,,,,,,,,,
112,message,,1580596093.0535,UT3C6THNV,Keep in mind they need to take smart way bus from Blacksburg ,,4A175C2B-9B2A-47CB-8807-DBBDA9739FA8,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'A1Eu', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Keep in mind they need to take smart way bus from Blacksburg '}]}]}]",,,,,,,,,,,,,,
113,message,,1580596099.0539,USGB13WPM,true,,797d8a44-5288-4d21-9d35-73b12b6561f9,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'KIH0n', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'true'}]}]}]",,,,,,,,,,,,,,
114,message,,1580596102.0541,UT3C6THNV,Or if they have car,,3C838CEB-6366-4A82-9EE0-A6ACA676DBE0,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'DRI', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Or if they have car'}]}]}]",,,,,,,,,,,,,,
115,message,,1580596105.0544,UTEH79KGD,it's four dolllars per person haha,,45354fc6-b2d0-4e87-8cd5-6028e2ebb05e,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee2e10debf2', 'image_72': 'https://secure.gravatar.com/avatar/ee2e10debf2f96133bc26b27693f610d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': 'Michelle', 'real_name': 'Michelle', 'display_name': 'Michelle', 'team': 'TNRA2UMM5', 'name': 'saraho98', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'AXivz', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""it's four dolllars per person haha""}]}]}]",,,,,,,,,,,,,,
116,message,,1580596106.0545,UT3C6THNV,Do they have car,,AAF9AC33-9209-45D2-BF67-83AB43848D4E,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'srjs', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Do they have car'}]}]}]",,,,,,,,,,,,,,
117,message,,1580596109.0547,UT3C6THNV,Who knows,,411C3283-24E2-42B9-9480-F26A23037294,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'yc9F', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Who knows'}]}]}]",,,,,,,,,,,,,,
118,message,,1580596115.0549,USGB13WPM,Let's assume not,,87062f9a-0f02-4994-891d-d0591c675dd0,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'xjFE', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""Let's assume not""}]}]}]",,,,,,,,,,,,,,
119,message,,1580596125.0552,USGB13WPM,Parking will be a hassle and an additional cost,,fe0b685b-6bb4-4349-98d4-04ea6a838ea1,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '5z+e', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Parking will be a hassle and an additional cost'}]}]}]",,,,,,,,,,,,,,
120,message,,1580596154.0554,UT3C6THNV,Ok nope,,2D70387E-BE97-4146-BCAE-0FC5C0387D0A,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'x3rlT', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Ok nope'}]}]}]",,,,,,,,,,,,,,
121,message,,1580596158.0556,UT3C6THNV,Sunday won’t work,,65A0126C-DD75-415F-BE7A-173502304E1A,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'y7d', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Sunday won’t work'}]}]}]",,,,,,,,,,,,,,
122,message,,1580596163.0559,UT3C6THNV,Smart way doesn’t run Sunday’s,,4C8876A2-181D-4783-BA53-FF7F8B1B1BF7,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'w=O', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Smart way doesn’t run Sunday’s'}]}]}]",,,,,,,,,,,,,,
123,message,,1580596169.0562,UT3C6THNV,Let me change alittle ,,BB8D4351-439E-4BFE-9E1F-8B3B76A4C662,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'PTkRA', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Let me change alittle '}]}]}]",,,,,,,,,,,,,,
124,message,,1580596207.0566,USX2C8VPY,Flights are more expensive on Sundays,,86abb2f0-b49e-4948-9605-f900ffc0ab62,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g96fd34d7338', 'image_72': 'https://secure.gravatar.com/avatar/96fd34d7338e5cc344ac7ec7f52199d5.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0008-72.png', 'first_name': 'Mehak', 'real_name': 'Mehak', 'display_name': 'coffee', 'team': 'TNRA2UMM5', 'name': 'mehak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'aGMod', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Flights are more expensive on Sundays'}]}]}]",,,,,,,,,,,,,,
125,message,,1580596211.0568,UT3C6THNV,,,2BFD24AE-F076-4E87-9EFC-8F0EA930B377,,,,,"[{'type': 'rich_text', 'block_id': 'cszN', 'elements': []}]",,,"[{'id': 'FTEJHD4ER', 'created': 1580596204, 'timestamp': 1580596204, 'name': 'Image from iOS.png', 'title': 'Image from iOS', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'UT3C6THNV', 'editable': False, 'size': 1116426, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/TNRA2UMM5-FTEJHD4ER/image_from_ios.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'url_private_download': 'https://files.slack.com/files-pri/TNRA2UMM5-FTEJHD4ER/download/image_from_ios.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_64': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTEJHD4ER-fd14b356c8/image_from_ios_64.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_80': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTEJHD4ER-fd14b356c8/image_from_ios_80.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_360': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTEJHD4ER-fd14b356c8/image_from_ios_360.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_360_w': 202, 'thumb_360_h': 360, 'thumb_480': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTEJHD4ER-fd14b356c8/image_from_ios_480.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_480_w': 270, 'thumb_480_h': 480, 'thumb_160': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTEJHD4ER-fd14b356c8/image_from_ios_160.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_720': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTEJHD4ER-fd14b356c8/image_from_ios_720.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_720_w': 405, 'thumb_720_h': 720, 'thumb_800': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTEJHD4ER-fd14b356c8/image_from_ios_800.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_800_w': 450, 'thumb_800_h': 800, 'thumb_960': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTEJHD4ER-fd14b356c8/image_from_ios_960.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_960_w': 540, 'thumb_960_h': 960, 'thumb_1024': 'https://files.slack.com/files-tmb/TNRA2UMM5-FTEJHD4ER-fd14b356c8/image_from_ios_1024.png?t=xoxe-773342973719-921174535859-921174535891-039f479d7e5b28d62731c434d40ca3a5', 'thumb_1024_w': 576, 'thumb_1024_h': 1024, 'image_exif_rotation': 1, 'original_w': 750, 'original_h': 1334, 'thumb_tiny': 'AwAwABo+2SjoE/Kk+2y5ydn4ioGDjBCk/QU1vN7pz/u0XAs/bpCwBCZ+lO+2S+iflVNvNJGUb8BURZs9TQB0OMDGOPrR/nrSk9eRSZ9SKAFHSkKITkqv5UoziloAQkUtVDPJ6fpSefJ6foarlYrlyiq6SsVyzBT6YpPPk/u5/CjlYXP/2Q==', 'permalink': 'https://group-chat-study.slack.com/files/UT3C6THNV/FTEJHD4ER/image_from_ios.png', 'permalink_public': 'https://slack-files.com/TNRA2UMM5-FTEJHD4ER-0240b436ce', 'is_starred': False, 'has_rich_preview': False}]",1.0,0.0,,,,,,,,,
